,id,name,short_name,primary_color,secondary_color,country_alpha
0,1961,Fluminense,Fluminense,#374df5,#374df5,BRA
1,21895,Al-Hilal,Al-Hilal,#374df5,#374df5,SAU
2,1963,Palmeiras,Palmeiras,#374df5,#374df5,BRA
3,38,Chelsea,Chelsea,#374df5,#374df5,ENG
4,38081,Belgium,Belgium,#374df5,#374df5,BEL
5,22025,Italy,Italy,#374df5,#374df5,ITA
6,37371,Spain,Spain,#374df5,#374df5,ESP
7,22027,Portugal,Portugal,#374df5,#374df5,PRT
8,7414,Denmark,Denmark,#374df5,#374df5,DNK
9,7423,Sweden,Sweden,#374df5,#374df5,SWE
10,23992,Germany,Germany,#374df5,#374df5,DEU
11,22026,Poland,Poland,#374df5,#374df5,POL
12,187643,New York City FC,NY City,#374df5,#374df5,USA
13,7080,Toronto FC,Toronto,#374df5,#374df5,CAN
14,2512,FC Dallas,Dallas,#374df5,#374df5,USA
15,41618,Minnesota United,Minnesota,#374df5,#374df5,USA
16,2510,Colorado Rapids,Colorado,#374df5,#374df5,USA
17,2509,Sporting Kansas City,Kansas City,#374df5,#374df5,USA
18,2513,LA Galaxy,LA Galaxy,#374df5,#374df5,USA
19,22010,Vancouver Whitecaps,Vancouver,#374df5,#374df5,CAN
20,7314,Atlético Goianiense,Atlético-GO,#374df5,#374df5,BRA
21,22032,CRB,CRB,#374df5,#374df5,BRA
22,1982,Coritiba,Coritiba,#374df5,#374df5,BRA
23,6982,Volta Redonda,Volta Redonda,#374df5,#374df5,BRA
24,292595,Recoleta FC,Recoleta,#374df5,#374df5,PRY
25,39722,Sportivo Trinidense,Trinidense,#374df5,#374df5,PRY
26,394127,Libertad,,#374df5,#374df5,ECU
27,5251,Deportivo Cuenca,Cuenca,#374df5,#374df5,ECU
28,3170,Derry City,Derry City,#374df5,#374df5,NIR
29,3194,Waterford FC,Waterford,#374df5,#374df5,IRL
30,3180,Drogheda United,Drogheda Utd,#374df5,#374df5,IRL
31,137382,Galway United,Galway Utd,#374df5,#374df5,IRL
32,3174,Shelbourne,Shelbourne,#374df5,#374df5,IRL
33,40896,Cork City,,#374df5,#374df5,IRL
34,3169,St. Patrick's Athletic,St. Patrick’s,#374df5,#374df5,IRL
35,3173,Bohemian FC,Bohemian FC,#374df5,#374df5,IRL
36,44409,Machida Zelvia,Machida Z,#374df5,#374df5,JPN
37,3133,Shimizu S-Pulse,Shimizu,#374df5,#374df5,JPN
38,34034,Fagiano Okayama,Okayama,#374df5,#374df5,JPN
39,3135,Sanfrecce Hiroshima,Hiroshima,#374df5,#374df5,JPN
40,3141,Cerezo Osaka,Cerezo Osaka,#374df5,#374df5,JPN
41,3138,Gamba Osaka,Gamba Osaka,#374df5,#374df5,JPN
42,3140,Kashiwa Reysol,Kashiwa,#374df5,#374df5,JPN
43,3147,FC Tokyo,Tokyo,#374df5,#374df5,JPN
44,5127,Kawasaki Frontale,Kawasaki,#374df5,#374df5,JPN
45,3134,Kashima Antlers,Kashima,#374df5,#374df5,JPN
46,3149,Kyoto Sanga FC,Kyoto Sanga,#374df5,#374df5,JPN
47,5128,Albirex Niigata,Albirex Niigata,#374df5,#374df5,JPN
48,3136,Nagoya Grampus,Nagoya,#374df5,#374df5,JPN
49,3139,Tokyo Verdy,Tokyo Verdy,#374df5,#374df5,JPN
50,3146,Vissel Kobe,Vissel Kobe,#374df5,#374df5,JPN
51,21905,Shonan Bellmare,Shonan,#374df5,#374df5,JPN
52,7061,Yokohama FC,Yokohama,#374df5,#374df5,JPN
53,3137,Yokohama F. Marinos,Yokohama FM,#374df5,#374df5,JPN
54,33895,Sport Huancayo,Sport Huancayo,#374df5,#374df5,PER
55,87854,Universidad Técnica de Cajamarca,UTC,#374df5,#374df5,PER
56,252254,Los Chankas CYC,Los Chankas,#374df5,#374df5,PER
57,335557,Asociación Deportiva Tarma,ADT,#374df5,#374df5,PER
58,310969,Loudoun United FC,Loudoun United,#374df5,#374df5,USA
59,217781,Orange County SC,Orange County SC,#374df5,#374df5,USA
60,23635,Pittsburgh Riverhounds,Pittsburgh Riverhounds,#374df5,#374df5,USA
61,310531,New Mexico United,New Mexico United,#374df5,#374df5,USA
62,197065,Colorado Springs Switchbacks FC,Switchbacks FC,#374df5,#374df5,USA
63,197070,Louisville City FC,Louisville City,#374df5,#374df5,USA
64,310532,El Paso Locomotive FC,Locomotive,#374df5,#374df5,USA
65,217134,San Antonio FC,San Antonio,#374df5,#374df5,USA
66,276898,Las Vegas Lights,,#374df5,#374df5,USA
67,153498,Sacramento Republic FC,Sacramento Republic,#374df5,#374df5,USA
68,154018,Phoenix Rising FC,Phoenix Rising,#374df5,#374df5,USA
69,460707,Lexington SC,Lexington SC,#374df5,#374df5,USA
70,4739,Senegal,Senegal,#374df5,#374df5,SEN
71,4826,Guinea,Guinea,#374df5,#374df5,GIN
72,314293,Cheongju FC,Cheongju,#374df5,#374df5,KOR
73,189422,Seoul E-Land FC,,#374df5,#374df5,KOR
74,339827,Chungnam Asan FC,Chungnam Asan,#374df5,#374df5,KOR
75,7652,Suwon Samsung Bluewings,Suwon Bluewings,#374df5,#374df5,KOR
76,22020,Gyeongnam FC,Gyeongnam,#374df5,#374df5,KOR
77,248375,Ansan Greeners FC,,#374df5,#374df5,KOR
78,7643,Jeonnam Dragons,Jeonnam,#374df5,#374df5,KOR
79,7648,Incheon United,Incheon Utd,#374df5,#374df5,KOR
80,4937,Instituto De Córdoba,Instituto,#374df5,#374df5,ARG
81,7629,Huracán,Huracán,#374df5,#374df5,ARG
82,381792,ML Vitebsk,ML Vitebsk,#374df5,#374df5,BLR
83,3361,Dinamo Minsk,Dinamo Minsk,#374df5,#374df5,BLR
84,3359,Torpedo-BelAZ Zhodino,Torpedo-BelAZ,#374df5,#374df5,BLR
85,197956,Molodechno-2018,Molodechno,#374df5,#374df5,BLR
86,3353,Dynamo Brest,Dynamo Brest,#374df5,#374df5,BLR
87,36881,SFK Slutsk,Slutsk,#374df5,#374df5,BLR
88,3356,Neman Grodno,Neman,#374df5,#374df5,BLR
89,42965,FC Isloch Minsk Region,Isloch,#374df5,#374df5,BLR
90,6968,Blooming,Blooming,#374df5,#374df5,BOL
91,7059,Bolívar,Bolívar,#374df5,#374df5,BOL
92,7878,Jorge Wilstermann,Wilstermann,#374df5,#374df5,BOL
93,47700,Nacional Potosí,Nacional Potosí,#374df5,#374df5,BOL
94,32529,The Strongest,The Strongest,#374df5,#374df5,BOL
95,423186,CD Totora Real Oruro,Totora Real Oruro,#374df5,#374df5,BOL
96,505268,GV San José,GV San José,#374df5,#374df5,BOL
97,423188,Academia del Balompié Boliviano,ABB,#374df5,#374df5,BOL
98,47701,Guabirá,Guabirá,#374df5,#374df5,BOL
99,372975,Independiente Petrolero,Independiente Petrolero,#374df5,#374df5,BOL
100,61692,XV de Piracicaba,XV de Piracicaba,#374df5,#374df5,BRA
101,188777,EC Primavera,Primavera,#374df5,#374df5,BRA
102,135512,Taubaté,Taubaté,#374df5,#374df5,BRA
103,225186,Portuguesa Santista,,#374df5,#374df5,BRA
104,508178,Dalian Kuncheng City,,#374df5,#374df5,CHN
105,382024,Shijiazhuang Gongfu,SJZ Gongfu,#374df5,#374df5,CHN
106,311351,Guangxi Pingguo Haliao,Guangxi,#374df5,#374df5,CHN
107,510602,Shaanxi Union FC,Shaanxi Union FC,#374df5,#374df5,CHN
108,196341,Jiangxi Dingnan United,Jiangxi Dingnan United,#374df5,#374df5,CHN
109,164044,Suzhou Dongwu,Suzhou,#374df5,#374df5,CHN
110,311370,Qingdao Red Lions,Red Lions,#374df5,#374df5,CHN
111,510603,Shenzhen Juniors FC,,#374df5,#374df5,CHN
112,32476,Paide Linnameeskond,Paide,#374df5,#374df5,EST
113,3342,FCI Levadia Tallinn,Levadia,#374df5,#374df5,EST
114,5114,AC Oulu,Oulu,#374df5,#374df5,FIN
115,2244,KuPS,KuPS,#374df5,#374df5,FIN
116,2249,FC Lahti,Lahti,#374df5,#374df5,FIN
117,2263,Jippo Joensuu,JIPPO,#374df5,#374df5,FIN
118,2273,KäPa,KäPa,#374df5,#374df5,FIN
119,2254,TPS,TPS,#374df5,#374df5,FIN
120,23422,JäPS,JäPS,#374df5,#374df5,FIN
121,22394,SalPa,,#374df5,#374df5,FIN
122,1914,Afturelding,,#374df5,#374df5,ISL
123,1901,Breidablik Kópavogur,Breiðablik,#374df5,#374df5,ISL
124,3171,Bray Wanderers,,#374df5,#374df5,IRL
125,7128,Wexford FC,Wexford,#374df5,#374df5,IRL
126,3185,Cobh Ramblers FC,Cobh Ramblers,#374df5,#374df5,IRL
127,3198,Athlone Town,Athlone Town,#374df5,#374df5,IRL
128,3181,Finn Harps,,#374df5,#374df5,IRL
129,3175,Longford Town,,#374df5,#374df5,IRL
130,459718,Kerry FC,Kerry FC,#374df5,#374df5,IRL
131,3179,Dundalk FC,Dundalk ,#374df5,#374df5,IRL
132,3168,University College Dublin,UC Dublin,#374df5,#374df5,IRL
133,377765,Treaty United FC,Treaty United,#374df5,#374df5,IRL
134,3142,Hokkaido Consadole Sapporo,Sapporo,#374df5,#374df5,JPN
135,38146,Renofa Yamaguchi FC,Yamaguchi,#374df5,#374df5,JPN
136,44523,Blaublitz Akita,Blaublitz A,#374df5,#374df5,JPN
137,21901,Mito Hollyhock,Mito Hollyhock,#374df5,#374df5,JPN
138,38154,V-Varen Nagasaki,Nagasaki,#374df5,#374df5,JPN
139,5129,Oita Trinita,Oita,#374df5,#374df5,JPN
140,79907,FC Imabari,Imabari,#374df5,#374df5,JPN
141,5762,Ventforet Kofu,Ventforet Kofu,#374df5,#374df5,JPN
142,3144,JEF United Chiba,Chiba,#374df5,#374df5,JPN
143,21904,Sagan Tosu,S. Tosu,#374df5,#374df5,JPN
144,5130,RB Omiya Ardija,RB Omiya Ardija,#374df5,#374df5,JPN
145,256899,Iwaki FC,Iwaki,#374df5,#374df5,JPN
146,21907,Tokushima Vortis,Tokushima V,#374df5,#374df5,JPN
147,118500,Fujieda MYFC,Fujieda,#374df5,#374df5,JPN
148,3148,Vegalta Sendai,Sendai,#374df5,#374df5,JPN
149,34035,Kataller Toyama,Toyama,#374df5,#374df5,JPN
150,5172,Kairat Almaty,Kairat,#374df5,#374df5,KAZ
151,316183,FC Turan,Turan,#374df5,#374df5,KAZ
152,68718,RFS,RFS,#374df5,#374df5,LVA
153,146336,FK Liepaja,Liepāja,#374df5,#374df5,LVA
154,5345,FK Žalgiris,Žalgiris,#374df5,#374df5,LTU
155,35388,FK Banga Gargždai,Banga,#374df5,#374df5,LTU
156,94839,Sotra,,#374df5,#374df5,NOR
157,929,Sandnes Ulf,Sandnes,#374df5,#374df5,NOR
158,1044341,FC Naples,,#374df5,#374df5,USA
159,41617,FC Tampa Bay Rowdies,Tampa Bay,#374df5,#374df5,USA
160,230725,Academia Puerto Cabello,Puerto Cabello,#374df5,#374df5,VEN
161,162480,Metropolitanos,Metropolitanos,#374df5,#374df5,VEN
162,36437,Deportivo La Guaira,La Guaira,#374df5,#374df5,VEN
163,6233,Monagas,Monagas,#374df5,#374df5,VEN
164,3252,Aris Thessaloniki,Aris,#374df5,#374df5,GRC
165,2356,Livingston,Livingston,#374df5,#374df5,SCO
166,2218,AC Sparta Praha,Sparta Praha,#374df5,#374df5,CZE
167,1284,FC København,København,#374df5,#374df5,DNK
168,6059,Paksi FC,Paks,#374df5,#374df5,HUN
169,267828,Sabah FK,Sabah FK,#374df5,#374df5,AZE
170,3273,Levski Sofia,Levski Sofia,#374df5,#374df5,BGR
171,3281,Beroe Stara Zagora,Beroe,#374df5,#374df5,BGR
172,2445,Young Boys,Young Boys,#374df5,#374df5,CHE
173,2464,SC Kriens,Kriens,#374df5,#374df5,CHE
174,2321,Zenit St. Petersburg,Zenit,#374df5,#374df5,RUS
175,362016,Dinamo Makhachkala,Dinamo Makhachkala,#374df5,#374df5,RUS
176,5181,Cliftonville FC,,#374df5,#374df5,NIR
177,5276,Loughgall,,#374df5,#374df5,NIR
178,5235,FK Borac Banja Luka,Borac,#374df5,#374df5,BIH
179,5159,FK Voždovac,Voždovac,#374df5,#374df5,SRB
180,3212,Newell's Old Boys,Newell's,#374df5,#374df5,ARG
181,1946,Mazatlán FC,Mazatlán ,#374df5,#374df5,MEX
182,1947,Cruz Azul,Cruz Azul,#374df5,#374df5,MEX
183,6118,Once Caldas,Once Caldas,#374df5,#374df5,COL
184,1915,MTK Budapest,MTK Budapest,#374df5,#374df5,HUN
185,116223,Universitatea Craiova,U. Craiova,#374df5,#374df5,ROU
186,2597,SV Wehen Wiesbaden,Wehen,#374df5,#374df5,DEU
187,5887,TSG Hoffenheim II U23,Hoffenheim II U23,#374df5,#374df5,DEU
188,43254,Austria Klagenfurt,A. Klagenfurt,#374df5,#374df5,AUT
189,2103,Sturm Graz II,Sturm II,#374df5,#374df5,AUT
190,1371,Hillerød,Hillerød,#374df5,#374df5,DNK
191,1290,AaB,Aalborg,#374df5,#374df5,DNK
192,2586,Kickers Offenbach,Offenbach,#374df5,#374df5,DEU
193,2598,SV 07 Elversberg,Elversberg,#374df5,#374df5,DEU
194,7827,TSV Havelse,Havelse,#374df5,#374df5,DEU
195,2552,SC Rot-Weiß Oberhausen,Oberhausen,#374df5,#374df5,DEU
196,2205,FK Jablonec,Jablonec,#374df5,#374df5,CZE
197,2088,FC Wacker Innsbruck,Wacker,#374df5,#374df5,AUT
198,2220,FC Zlín,Zlín,#374df5,#374df5,CZE
199,2398,AS Trenčín,Trenčín,#374df5,#374df5,SVK
200,2139,SV Oberwart,Oberwart,#374df5,#374df5,AUT
201,2075,TSV Hartberg,Hartberg,#374df5,#374df5,AUT
202,2315,Dynamo Moscow,Dynamo,#374df5,#374df5,RUS
203,5152,FK Partizan,Partizan,#374df5,#374df5,SRB
204,52767,Eintracht Bamberg 2010,E. Bamberg,#374df5,#374df5,DEU
205,2536,TSV 1860 München,1860 München,#374df5,#374df5,DEU
206,2449,Grasshopper Club Zürich,Grasshoppers,#374df5,#374df5,CHE
207,2463,FC Vaduz,Vaduz,#374df5,#374df5,LIE
208,2052,Grazer AK 1902,GAK 1902,#374df5,#374df5,AUT
209,309013,SV Tillmitsch,SV Tillmitsch,#374df5,#374df5,AUT
210,2353,Heart of Midlothian,Hearts,#374df5,#374df5,SCO
211,4875,Crawley Town,Crawley,#374df5,#374df5,ENG
212,159396,SC Admira Dornbirn,Admira Dornbirn,#374df5,#374df5,AUT
213,2062,SC Austria Lustenau,A. Lustenau,#374df5,#374df5,AUT
214,162360,SV Leobendorf,Leobendorf,#374df5,#374df5,AUT
215,7785,Floridsdorfer AC,FAC,#374df5,#374df5,AUT
216,3313,Shakhtar Donetsk,Shakhtar,#374df5,#374df5,UKR
217,43917,HNK Gorica,Gorica,#374df5,#374df5,HRV
218,5405,WSG Tirol,Tirol,#374df5,#374df5,AUT
219,2217,FC Hradec Králové,Hradec Králové,#374df5,#374df5,CZE
220,422627,SC Freital,SC Freital,#374df5,#374df5,DEU
221,2620,FSV Zwickau,Zwickau,#374df5,#374df5,DEU
222,2100,SR Donaufeld,Donaufeld,#374df5,#374df5,AUT
223,2054,First Vienna,,#374df5,#374df5,AUT
224,2957,Fortuna Sittard,Fortuna,#374df5,#374df5,NLD
225,2890,KRC Genk,Genk,#374df5,#374df5,BEL
226,292680,Ilzer SV,,#374df5,#374df5,AUT
227,2143,SC Weiz,Weiz,#374df5,#374df5,AUT
228,35076,Patro Eisden Maasmechelen,Patro,#374df5,#374df5,BEL
229,6188,Bonner SC,Bonner SC,#374df5,#374df5,DEU
230,2106,SC Krems,Krems,#374df5,#374df5,AUT
231,164372,LASK Amateure OÖ,LASK Amateure ,#374df5,#374df5,AUT
232,213929,USV Gnas,Gnas,#374df5,#374df5,AUT
233,292322,Jennersdorf,Jennersdorf,#374df5,#374df5,AUT
234,219,Aveley FC,,#374df5,#374df5,ENG
235,121,Dagenham & Redbridge,Dag & Red,#374df5,#374df5,ENG
236,34725,Chippenham Town,Chippenham,#374df5,#374df5,ENG
237,76,Bristol Rovers,,#374df5,#374df5,ENG
238,2347,Kilmarnock,Kilmarnock,#374df5,#374df5,SCO
239,2364,Ayr United,Ayr,#374df5,#374df5,SCO
240,2203,Austria Wien,Austria Wien,#374df5,#374df5,AUT
241,6064,Bohemians Praha 1905,Bohemians,#374df5,#374df5,CZE
242,53296,Chrobry Głogów,Chrobry Głogów,#374df5,#374df5,POL
243,283734,Świt Skolwin Szczecin,Świt Szczecin,#374df5,#374df5,POL
244,7790,FC Liefering,Liefering,#374df5,#374df5,AUT
245,162364,Union Gurten,,#374df5,#374df5,AUT
246,2443,FC Lugano,Lugano,#374df5,#374df5,CHE
247,37390,FC Rapperswil-Jona,Rapperswil-Jona,#374df5,#374df5,CHE
248,2453,FC Luzern,Luzern,#374df5,#374df5,CHE
249,2458,FC Winterthur,Winterthur,#374df5,#374df5,CHE
250,2211,FK Viktoria Žižkov,Viktoria Žižkov,#374df5,#374df5,CZE
251,2213,1.FK Příbram,Příbram,#374df5,#374df5,CZE
252,6178,Holstein Kiel II U23,Kiel II U23,#374df5,#374df5,DEU
253,24072,Eintracht Norderstedt,Norderstedt,#374df5,#374df5,DEU
254,3121,Lech Poznań,Lech,#374df5,#374df5,POL
255,2204,Baník Ostrava,Baník,#374df5,#374df5,CZE
256,4,Milton Keynes Dons,MK Dons,#374df5,#374df5,ENG
257,2359,St. Mirren,St Mirren,#374df5,#374df5,SCO
258,2224,Mladá Boleslav,Mladá Boleslav,#374df5,#374df5,CZE
259,7739,Dukla Praha,Dukla Praha,#374df5,#374df5,CZE
260,2402,MŠK Žilina,Žilina,#374df5,#374df5,SVK
261,23951,MFK Karviná,Karviná,#374df5,#374df5,CZE
262,7692,Polonia Bytom,,#374df5,#374df5,POL
263,201973,Śląsk Wrocław II,Śląsk Wrocław II,#374df5,#374df5,POL
264,2221,SK Dynamo České Budějovice,Dynamo Č.B.,#374df5,#374df5,CZE
265,36024,FC Sellier & Bellot Vlašim,Sellier & Bellot Vlašim,#374df5,#374df5,CZE
266,2119,SKN St. Pölten,St. Pölten,#374df5,#374df5,AUT
267,201430,FCM Traiskirchen,FCM Traiskirchen,#374df5,#374df5,AUT
268,6475,De Treffers,Treffers,#374df5,#374df5,NLD
269,2949,De Graafschap,De Graafschap,#374df5,#374df5,NLD
270,2953,AFC Ajax,Ajax,#374df5,#374df5,NLD
271,2354,Hibernian,Hibernian,#374df5,#374df5,SCO
272,35031,Bradford Park Avenue,Bradford PA,#374df5,#374df5,ENG
273,87,FC Halifax Town,Halifax,#374df5,#374df5,ENG
274,2455,FC Wil 1900,FC Wil,#374df5,#374df5,CHE
275,2450,FC Zürich,Zürich,#374df5,#374df5,CHE
276,36095,HB Køge,HB Køge,#374df5,#374df5,DNK
277,22163,Middelfart,,#374df5,#374df5,DNK
278,1,Queens Park Rangers,QPR,#374df5,#374df5,ENG
279,133,Stevenage,,#374df5,#374df5,ENG
280,31,Leicester City,Leicester,#374df5,#374df5,ENG
281,54,Peterborough United,Peterborough Utd,#374df5,#374df5,ENG
282,49281,Chile,Chile,#374df5,#374df5,CHL
283,282524,Bolivia,Bolivia,#374df5,#374df5,BOL
284,7410,Australia,Australia,#374df5,#374df5,AUS
285,132954,Panama,Panama,#374df5,#374df5,PAN
288,2697,Inter,Inter,#1a57cc,#000000,ITA
289,7665,Mamelodi Sundowns,Sundowns,#ffe000,#008100,ZAF
290,7653,Ulsan HD,Ulsan,#0066ff,#0066ff,KOR
291,2673,Borussia Dortmund,Dortmund,#ffe600,#000000,DEU
292,2001,Ceará,Ceará,#000000,#ffffff,BRA
293,1966,Internacional,Internacional,#cc0000,#cc0000,BRA
295,1974,Vasco da Gama,Vasco,#ffffff,#000000,BRA
296,32794,AA Aparecidense,Aparecidense,#ffffff,#000042,BRA
297,1980,Juventude,Juventude,#006600,#ffffff,BRA
298,17,Manchester City,Man City,#66ccff,#ffffff,ENG
299,1936,CF Pachuca,Pachuca,#ffffff,#008bce,MEX
300,2046,Red Bull Salzburg,RB Salzburg,#ffffff,#ff0000,AUT
301,2829,Real Madrid,Real Madrid,#ffffff,#004996,ESP
302,56027,Al-Qadsiah,Al-Qadsiah,#cc0000,#cc0000,SAU
303,32994,Al-Wehda,Al-Wehda,#ff0000,#ff0000,SAU
304,56023,Al-Fateh,Al-Fateh,#0084c8,#ffffff,SAU
305,114259,Al-Orobah,Al-Orobah,#02872e,#ffff66,SAU
306,56031,Al-Raed,Al-Raed,#ff0000,#000000,SAU
307,34469,Al-Ahli,Al-Ahli,#339900,#ffffff,SAU
309,1958,Botafogo,Botafogo,#000000,#ffffff,BRA
310,337602,Inter Miami CF,Inter Miami,#212322,#f6b5cc,USA
311,6910,Al Ahly FC,Al Ahly,#cc0000,#990000,EGY
312,3002,FC Porto,Porto,#194f93,#ffffff,PRT
313,1954,Cruzeiro,Cruzeiro,#0033cc,#0033cc,BRA
314,2302,Club Sporting Cristal,Sporting Cristal,#33ccff,#ffffff,PER
315,5981,Flamengo,Flamengo,#ff0000,#000000,BRA
316,1999,Red Bull Bragantino,RB Bragantino,#363636,#d8d8d6,BRA
318,3006,Benfica,Benfica,#cc0000,#ffffff,PRT
320,59628,Espérance Tunis,Espérance,#ede664,#e04f5b,TUN
321,274650,Los Angeles FC,Los Angeles,#303030,#c39e69,USA
322,2816,Real Betis,Real Betis,#ffffff,#006633,ESP
323,14,Nottingham Forest,Forest,#cc0000,#cc0000,ENG
324,35,Manchester United,Man Utd,#ff0000,#373737,ENG
325,39,Newcastle United,Newcastle,#000000,#ffffff,ENG
326,1759,Djurgårdens IF,Djurgården,#33ccff,#000099,SWE
327,44,Liverpool,Liverpool,#cc0000,#ffffff,ENG
330,35316,Greece,Greece,#ffffff,#005bae,GRC
331,32485,France,France,#01509e,#e30613,FRA
334,7415,England,England,#ffffff,#cc0000,ENG
335,32483,Ukraine,Ukraine,#ffcc00,#0033ff,UKR
336,34015,Wales,Wales,#ff0000,#00813c,WAL
